gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
01634500,02,-78.32945,39.08122,264.49,-78.375,39.125,264.305,0.069945015,not_nested
08164600,12,-96.81915,28.89138,264.07,-96.875,28.925,270.1206,2.2912855,not_nested
05592050,07,-88.89646,39.40587,260.92,-88.875,39.375,262.75864,0.70466924,not_nested
01139000,01,-72.06509,44.15034,259.5,-72.125,44.175,244.15843,5.9119725,not_nested
14185900,17,-122.43591,44.54012,258.38,-122.425,44.525,264.71298,2.4510322,not_nested
03010655,05,-78.19807,41.96173,255.12,-78.175,41.925,230.38287,9.696269,not_nested
07375000,08,-90.24869,30.61602,253.3,-90.225,30.675,265.32266,4.746411,not_nested
02065500,03,-78.76362,37.07931,252.75,-78.775,37.075,246.33345,2.5386941,not_nested
01055000,01,-70.58878,44.64275,251.16,-70.575,44.675,242.0099,3.643136,not_nested
02481000,03,-89.12194,30.55861,250.49,-89.125,30.575,265.63303,6.0453596,not_nested
01632900,02,-78.64279,38.69345,249.2,-78.625,38.675,241.96797,2.902097,not_nested
03021350,05,-79.78255,42.01533,249.0,-79.775,42.025,252.73906,1.5016303,not_nested
02028500,02,-78.82335,37.86959,246.19,-78.825,37.925,268.3367,8.995774,not_nested
11480390,18,-123.3353,40.28431,243.15,-123.325,40.275,236.35695,2.7937672,not_nested
02450250,03,-87.39891,34.28538,242.69,-87.375,34.275,229.6552,5.3709693,not_nested
02027000,02,-78.98169,37.71542,241.31,-78.975,37.725,244.33055,1.2517316,not_nested
12092000,17,-122.03511,46.90372,241.13,-122.025,46.875,233.05478,3.3489096,not_nested
10234500,16,-112.56827,38.28053,238.37,-112.575,38.275,242.84215,1.876139,not_nested
14166500,17,-123.42621,44.04984,238.14,-123.375,44.025,222.38934,6.6140323,not_nested
02011460,02,-79.76866,38.2454,235.86,-79.875,38.125,218.52644,7.349087,not_nested
05488200,07,-93.04548,41.30055,234.94,-93.075,41.275,232.88899,0.8729932,not_nested
01169000,01,-72.72509,42.63842,233.88,-72.725,42.675,227.4073,2.7675312,not_nested
05595730,07,-89.03979,38.25394,233.33,-89.075,38.275,218.34563,6.421967,not_nested
06221400,10,-109.41014,43.34551,231.93,-109.425,43.325,248.00977,6.933029,not_nested
05393500,07,-89.97931,45.44913,225.96,-90.025,45.425,217.45038,3.7659888,not_nested
04015330,04,-91.7924,46.94688,225.84,-91.825,46.975,232.37161,2.8921432,not_nested
02143000,03,-81.40333,35.68444,222.1,-81.425,35.675,200.94263,9.52606,not_nested
01078000,01,-71.74786,43.56646,221.86,-71.775,43.575,224.43806,1.162023,not_nested
01134500,01,-71.83731,44.51172,209.5,-71.825,44.525,220.6565,5.3252954,not_nested
06409000,10,-103.83048,44.01359,209.41,-103.825,44.025,200.4526,4.277445,not_nested
03187500,05,-80.52648,38.29539,207.99,-80.475,38.325,218.57602,5.089674,not_nested
02112360,03,-80.80722,36.31139,206.82,-80.825,36.325,199.08737,3.738824,not_nested
08023080,12,-93.93408,31.97933,198.91,-93.925,31.975,209.46266,5.3052425,not_nested
02231342,03,-80.79617,27.56865,193.78,-80.775,27.575,191.51285,1.1699612,not_nested
11124500,18,-119.90875,34.59666,192.51,-119.875,34.625,203.39818,5.6559057,not_nested
09513780,15,-112.09905,33.9742,190.97,-112.075,33.975,179.3097,6.1058326,not_nested
09512280,15,-111.95404,33.88726,190.65,-111.925,33.875,179.42805,5.886147,not_nested
02212600,03,-83.72351,33.09985,189.79,-83.725,33.125,206.8976,9.013966,not_nested
09352900,14,-107.54367,37.4775,187.74,-107.525,37.525,195.99036,4.3945622,not_nested
09386900,15,-108.55341,35.28253,186.23,-108.525,35.325,201.72725,8.321567,not_nested
01435000,02,-74.58988,41.89009,183.31,-74.575,41.925,184.1391,0.4522948,not_nested
13083000,17,-113.98361,42.16583,181.85,-113.975,42.175,183.60414,0.9646055,not_nested
12054000,17,-123.01155,47.68398,178.97,-123.025,47.675,187.89471,4.986709,not_nested
02299950,03,-82.2112,27.47365,176.8,-82.175,27.475,164.16957,7.1439095,not_nested
03078000,05,-79.13639,39.70219,165.17,-79.125,39.675,166.75473,0.95945513,not_nested
01583500,02,-76.6765,39.51078,163.42,-76.675,39.525,167.02571,2.2064085,not_nested
08269000,13,-105.50362,36.43947,163.28,-105.475,36.425,149.20534,8.619954,not_nested
03280700,05,-83.30796,37.16509,158.56,-83.275,37.125,172.68654,8.909271,not_nested
11451100,18,-122.61999,39.16545,155.47,-122.675,39.175,143.85101,7.4734597,not_nested
07060710,11,-92.21265,35.99535,152.36,-92.225,35.975,149.98909,1.5561241,not_nested
06404000,10,-103.33658,43.87249,151.87,-103.375,43.875,156.31859,2.9292114,nested_upstream
10205030,16,-111.53047,38.91191,150.92,-111.525,38.875,144.33655,4.362212,not_nested
01451800,02,-75.62685,40.66176,149.11,-75.625,40.625,140.86592,5.5288577,not_nested
03500240,06,-83.39417,35.15889,148.94,-83.425,35.175,151.65463,1.8226333,not_nested
02125000,03,-80.33556,35.33472,145.07,-80.325,35.325,151.22644,4.243767,not_nested
08377900,13,-105.65807,35.77725,139.08,-105.625,35.775,150.34691,8.101026,nested_upstream
14187000,17,-122.62314,44.37235,137.76,-122.625,44.375,132.93541,3.502167,not_nested
03456500,06,-82.86972,35.46167,137.33,-82.825,35.475,125.975975,8.267695,not_nested
03460000,06,-83.07361,35.6675,127.62,-83.075,35.625,125.63738,1.553534,not_nested
04057800,04,-87.88652,46.4991,121.98,-87.925,46.525,127.93706,4.8836317,not_nested
11162500,18,-122.32886,37.26078,119.2,-122.275,37.275,123.07052,3.2470818,not_nested
06803510,10,-96.68155,40.89311,118.28,-96.675,40.925,116.890114,1.1750803,not_nested
05592575,07,-88.95284,38.93699,116.33,-88.925,38.975,120.25264,3.3719916,not_nested
03384450,05,-88.54727,37.47227,112.28,-88.525,37.475,122.635544,9.222965,not_nested
08050800,12,-96.94723,33.55455,109.21,-96.975,33.575,102.90254,5.775531,not_nested
11481200,18,-124.08173,41.01096,106.84,-124.075,41.025,116.733154,9.2597885,not_nested
07196900,11,-94.48661,35.88008,106.55,-94.475,35.875,100.18472,5.973984,nested_upstream
12025700,17,-122.59401,46.7726,105.48,-122.575,46.775,106.22601,0.7072524,not_nested
12147500,17,-121.78873,47.71232,105.38,-121.775,47.725,104.245415,1.0766584,not_nested
07335700,11,-94.61272,34.63844,104.13,-94.625,34.625,101.714134,2.3200452,not_nested
06622700,10,-106.52058,41.37024,101.52,-106.475,41.375,92.8747,8.515854,not_nested
09508300,15,-111.69292,34.16087,97.86,-111.575,34.175,102.297424,4.534461,not_nested
10316500,16,-115.477,40.69076,90.88,-115.475,40.675,93.92217,3.3474643,not_nested
01415000,02,-74.81849,42.12009,86.68,-74.825,42.175,91.73952,5.837006,not_nested
02300700,03,-82.35204,27.79197,85.85,-82.375,27.775,81.907265,4.5925846,not_nested
01123000,01,-72.0523,41.67177,84.21,-72.075,41.675,92.398026,9.723342,not_nested
12145500,17,-121.909,47.53982,83.89,-121.925,47.525,83.806786,0.09919396,not_nested
01411300,02,-74.82056,39.30694,79.37,-74.875,39.325,71.74887,9.602031,not_nested
04043050,04,-88.38539,47.22854,76.66,-88.375,47.275,84.12133,9.733011,not_nested
12388400,17,-114.40679,47.26632,76.56,-114.425,47.275,84.180176,9.953211,not_nested
10258000,18,-116.55918,33.80502,75.71,-116.575,33.825,77.055756,1.777515,not_nested
01586610,02,-76.95531,39.45189,72.81,-76.975,39.475,71.63076,1.6196091,not_nested
03455500,06,-82.9375,35.39611,71.47,-82.925,35.375,75.62856,5.818611,not_nested
03140000,05,-81.86236,40.36285,71.31,-81.825,40.375,70.67491,0.8905989,not_nested
07362587,08,-92.93351,34.79759,70.92,-92.975,34.825,76.13098,7.3476925,not_nested
05454000,07,-91.48767,41.70002,68.41,-91.475,41.725,69.32953,1.3441384,not_nested
01414500,02,-74.73043,42.1062,67.08,-74.725,42.075,68.93858,2.770694,not_nested
12114500,17,-121.54899,47.34205,66.57,-121.525,47.325,63.05173,5.2850666,not_nested
04161580,04,-83.09021,42.80086,66.55,-83.125,42.825,68.148056,2.4012816,not_nested
07083000,11,-106.38919,39.17221,66.28,-106.425,39.175,71.96745,8.580951,not_nested
14092750,17,-121.6334,44.75039,64.91,-121.625,44.775,66.00954,1.6939348,not_nested
06311000,10,-107.08089,44.02774,62.96,-107.075,44.025,66.755775,6.0288696,not_nested
11141280,18,-120.47239,35.23553,56.05,-120.525,35.275,50.4701,9.955217,not_nested
10310500,16,-119.79824,39.11324,47.65,-119.825,39.125,48.000664,0.7359123,not_nested
01350140,02,-74.47293,42.42897,47.57,-74.525,42.425,45.70848,3.9132204,not_nested
08271000,13,-105.53084,36.50836,46.39,-105.475,36.525,49.693077,7.120237,not_nested
12117000,17,-121.84622,47.38649,45.22,-121.825,47.375,41.9821,7.160327,not_nested
14362250,17,-123.07532,42.15401,43.88,-123.125,42.175,45.887646,4.575307,not_nested
